customer_tweet_id,customer_msg,brand_reply,created_at
311569,Ive been signed up for amazon prime 4 times without my permission?? #pleasestop,@190401 Thanks for reaching out. Please contact us here so we can look into this with you: https://t.co/EKXRLsnxJu ^GG,Sat Oct 07 03:21:54 +0000 2017
998204,@115850 how disgraceful is that the delivery guy is refusing to deliver the product and asking me to collect it from a random place !,"@356367 Hi! I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SU",Sat Oct 14 11:45:35 +0000 2017
986263,@115830 your delivery driver is bone idle. Just watched him del all the streets parcels to 1 address😳😬🙄,"@353739 Oh no, that should not be done! Which carrier is it? ^AT",Sat Oct 14 10:12:01 +0000 2017
295778,@AmazonHelp Esattamente. La consegna prevista adesso è per giorno 12/10. Mi sembra assurdo,"@186445 mi dispiace, si tratta di un ordine spedito da Amazon o da un venditore terzo? ^MZ",Mon Oct 09 17:22:10 +0000 2017
1241756,"@AmazonHelp I order a thing that is Prime, in stock. It does not show up for over a week. Rinse, lather, repeat. ""Fulfilled by Amazon"" won't be.",@411285 email? You can also see that date here: https://t.co/Y5jpI9gRhE ^HC (2/2),Thu Oct 26 01:15:30 +0000 2017
1038496,Hey @AmazonHelp I need help,"@365693 Hello! Without posting any account details, would you let us know what's going on? We're here to help! ^AM",Mon Oct 23 02:55:18 +0000 2017
2663573,"@AmazonHelp No, not missed the delivery date.","@750594 Please be assured, delivery would be done as per the estimated delivery date mentioned. ^GS",Tue Oct 31 07:42:24 +0000 2017
2967754,Gracias @115821 acabo de liberar un espacio en Morava! 🧚🏽‍♀️(Gracias también @755019 ) https://t.co/RjwDVzauUB,@713410 Con gusto María. ¡Que disfrutes mucho tu pedido! ^JJ,Wed Nov 29 23:17:52 +0000 2017
917987,@AmazonHelp @115830 Why are your delivery drivers allowed to simply lie!? I've not left my house all day. And if the parcel was handed to me. Why are you telling me to check my surroundings?? Clearly drivers are stealing orders for people and we are left helpless https://t.co/PuhO3xsJnG,"@233221 It's possible it was left in a safe location. If you've checked and don't have it, please contact us back so we can go over available options with you: https://t.co/JzP7hlA23B ^MG",Sat Nov 25 17:44:16 +0000 2017
2830691,@AmazonHelp Thanks for the quick response.  I can see your local distribution centre from my house... are there any plans to offer a pickup option to take the workload off the drivers?,"@788221 When you place an order from Amazon, depending on availability it can be shipped from any of our UK or European Fulfillment Centres. There are no announcements made about picking up from a local Fulfillment Centre.^BZ",Mon Nov 27 13:06:18 +0000 2017
507159,@115821 @AmazonHelp Haven't even got the decency to reply back to my tweet(s) either.,"@124254 I'm sorry for the delayed response, Michael. How can we help? ^SE",Fri Dec 01 21:26:56 +0000 2017
2541092,"@AmazonHelp はい！そうなんですね！
了解しました。",@722532 ご注文過程でわからないことなどございましたら、またお知らせください。 RI,Thu Nov 16 12:02:50 +0000 2017
2602888,@AmazonHelp Thanks for the quick reply and advice,"@736608 No problem, Colin. Let us know if you have further questions or concerns! ^TG",Sun Nov 26 21:33:50 +0000 2017
2976504,"@AmazonHelp 迅速な対応ありがとうございます！身に覚えがなかったので余計に不安でしたが安心しました。
先程カスタマーサービスにも連絡してしまったのですが…",@820893 少しでも不安解消のお役に立てましたのなら、幸いです。ご連絡いただいたのはhttps://t.co/st4oU5QbhPのカスタマーサービスでしょうか。ご不安に思う際には、ご対応させていただきますので、いつでもご連絡ください。ET,Thu Nov 30 03:16:21 +0000 2017
2675679,"@AmazonHelp failed Prime delivery for second day in a row, no acceptable reason given and lied to by your customer service team. Disgusting.","@753135 Sorry that we didn't meet your expectations. Without giving account or personal info, please tell us what happened. ^MW",Tue Oct 31 13:12:22 +0000 2017
498425,Hola @116928 y @AmazonHelp porque en mi lista de deseos me salen un producto con un precio y cuando lo quiero llevar a la cesta me dice que no existe? Tenemos un bug? https://t.co/JIfZj6RMjn,"@233981 ¡Hola, Victor! Según la imagen que nos enviás nos indica que el producto ya no se encuentra disponible, por lo que no se puede llevar ningún proceso a cabo. ^DS",Fri Dec 01 18:59:49 +0000 2017
806327,@AmazonHelp Yeah my package was suppose to arrive yesterday by 9pm now it says it might not come until tomorrow,"@312151 Sometimes delays can happen, but we want to make sure you receive your order! Let us know if it doesn't arrive by tomorrow! ^ME",Thu Oct 12 17:55:21 +0000 2017
11046,@AmazonHelp at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,@117955 I am so sorry about that! Who was the carrier? You can find that info here: https://t.co/Y5jpI9gRhE? ^BA,Wed Nov 01 00:49:17 +0000 2017
1135053,"@115850 
I bought Mobile from Amazon on the 14th Oct. I have not got my mobile delivery yet. My status is changed without contacting me.","@387414 Kindly report this to our support team here: https://t.co/2t6DQoUmNZ, we'll sort this for you.(2/2)^SF",Tue Oct 24 09:02:41 +0000 2017
1385479,@AmazonHelp AMZL US,"@442411 Thanks for confirming, is the order out for delivery today: https://t.co/Y5jpI9gRhE? ^JJ",Thu Oct 19 10:46:48 +0000 2017
2602314,Dying at this mix up that @115821 did to me today 😭,"@736496 I'm sorry for the frustration! We'd like to address your concerns. Without providing any personal or account information, can you tell us more about any issues you're having?  ^CN",Fri Nov 17 08:04:59 +0000 2017
782695,@AmazonHelp They don't have the option to call me on my mobile as the country Kuwait is unavailable in the option,@124407 I understand. What happened when you tried the chat function? ^DC,Mon Oct 30 09:44:12 +0000 2017
1581978,@AmazonHelp En la página decía que hoy. https://t.co/EQt1zWoh0u,@486971 Por favor entra en contacto con el transportista por el siguiente enlace Jess: https://t.co/0aopBdQY9p  ^JJ,Sat Nov 04 20:08:29 +0000 2017
921162,"@115821 I ordered my Halloween costume with Prime on Wed.,  it's still not here &amp; I'm screwed for my party tomorrow-what options do I have?",@338674 I'm sorry for the wait! We can go over your options with you in real time via this link here: https://t.co/hApLpMlfHN ^DW,Sat Oct 21 05:37:48 +0000 2017
2781939,@AmazonHelp are you sure? https://t.co/hzKgwGy4gZ,"@393065 The e-mail you received wasn't from Amazon.in. We recommend that you delete the e-mail/ do not respond. For your protection, do not respond to it, and do not open any attachments or click any links it contains. ^GD",Tue Nov 21 16:42:01 +0000 2017
934401,@117795 huge shout out for sucking ASS and cancelling my order an hour after I ordered it with no explanation.,"@341649 I'm sorry for the frustration! Have you had a chance to reach to us? If not, please do so here: https://t.co/KBz4MWBH9O ^AC",Sat Oct 21 17:22:43 +0000 2017
1664799,今更、ドクターXにハマった。Amazonプライムでシーズン1から見てる。,@507317 ごゆっくりお楽しみください！(⋈◍＞◡＜◍)。✧♡ ET,Mon Nov 06 10:28:19 +0000 2017
2970503,"@AmazonHelp why pay for ""guaranteed"" one-day shipping when the item doesn't arrive in one day? ""Guaranteed on Nov 29."" Well... it never came.",@819361 Oh no! I'm sorry to hear your package hasn't arrived yet. Can you tell us what the status of the package says? You can find out here: https://t.co/Y5jpI9gRhE. ^AY,Thu Nov 30 00:50:05 +0000 2017
1431418,"Hola @115821 quiero preguntar, hay entregas a domicilio en todo México? porque quiero comprar unos lentes PRIVÉ REVAUX “The Alchemist”","@452393 Hola,en caso de que la dirección seleccionada no sea permitida,se indicará y puedes usar otra dirección o punto de recogida^JD",Thu Nov 02 08:10:42 +0000 2017
2779258,"@119356 Why AmazonIndia Prime do not have service to capital city of Manipur i.e. Imphal ( pin code like 795001, 795004, 795008) but provides service to outskirts n rural area of Manipur? Normally it should be the opposite. Pls look into this. Robin,9840293669","@776301 The delivery of products depends on the serviceability of pin codes and the courier availability. However, I'll surely take these comments as a feedback and work on it. ^HS",Tue Nov 21 15:45:20 +0000 2017
394474,@AmazonHelp It gives me no indication 😕,"@209088 Hi, sorry to hear that, it's not what we want you to experience, can you reach out to us here:  https://t.co/JzP7hlA23B ^AS",Tue Oct 10 12:36:57 +0000 2017
2945556,"Hey @115821, how do I cancel my Prime membership? I’ve searched the site to no avail.",@813631 You can manage your Prime Subscription here https://t.co/9k8VXIr3fZ IF you have any questions please do not hesitate to let us know! We are here to help. ^DJ,Wed Nov 29 15:07:34 +0000 2017
91447,@AmazonHelp Wrong item delivered yet charged for it,"@135822 Oh no! I'm sorry for the troubles with this delivery! We want you to have a pleasant experience with us, so let's take a look to see what options we have for you!  Can you tell me which Amazon site you order from? ^FR",Thu Nov 30 15:54:25 +0000 2017
93659,"Coucou @120533 - pourriez vous me dire ce que vous entendez par ""Le colis a été livré à un résident"" avec Amazon Logistics ? Parce que là j'ai un peu peur pour mes commandes en cours à 100 euros et plus... (cc @136301 ) https://t.co/kBN3bxCaNE","@136300 Bonjour, je suis sincèrement navrée pour la gêne occasionnée. Afin qu'on puisse remonter cet incident merci de nous confirmer le numéro de suivi de cette expédition, s'il vous plaît ? ^ASZ",Thu Nov 30 15:25:08 +0000 2017
2448300,"@117634 I just found my old Kindle. I factory reset it. I’m having trouble getting it registered, and I can’t upload any book files to it via USB because I can’t find it on my computer, despite it charging. Is the original Kindle completely obsolete, or is there a fix? https://t.co/lCEcpfyx3Z","@701785 That's odd! Let's take a look into this further in real-time. When you have a free moment, please reach out to us through phone or chat here: https://t.co/hApLpMlfHN ^HM",Wed Nov 15 02:18:47 +0000 2017
2954432,@AmazonHelp It’s for calling and messaging,"@745158 We'd like to try some real time troubleshooting with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",Wed Nov 29 18:43:50 +0000 2017
2185753,@AmazonHelp what? pay attention; someone is writing fake reviews under her name and account. How is that possible?,"@378613 Apologies, that doesn't sound right. Please contact us here:https://t.co/hApLpMlfHN so an agent can investigate further. ^JJ",Thu Oct 19 13:51:04 +0000 2017
2318015,"Buenas @116928 Os ruego que cambieis el formato de envío para libros, cómics o ediciones especiales de Blurays. Todo lo que sea de papel o cartón llega MAL: O doblado, o machacado o magullado. La mayoría de estos artículos son ediciones especiales, hay que tratarlos mejor.",@672002 Sentimos lo sucedido. Por favor ayúdanos a mejorar valorando el embalaje de nuestros productos: https://t.co/lEinPCrzuS ^JD,Mon Nov 13 10:08:35 +0000 2017
2396359,@115830 @AmazonHelp when I try and log in it says 'no account found for that email address' - it's an amazon account I've had for years linked to my hotmail email. I am worried! Help! It's got e.g. all my kindle books on it!,"@689766 I'm sorry for any concern this causes, Jennifer! Have you received any e-mails from us? I'd recommend also checking in your Spam/Junk folder, as sometimes these messages are routed there by mistake. Let us know! ^WT",Sun Nov 26 17:45:12 +0000 2017
2746000,@AmazonHelp I was hoping you'd be able to help me narrow that down. That's why I was asking about that data. My most recently delivered order is particularly frustrating. It wasn't even out for delivery 20 minutes ago.,@158716 I'm sorry for the frustration! Are you able to see which carrier is scheduled to deliver your order here: https://t.co/Y5jpI9gRhE? ^TN,Mon Nov 20 22:32:05 +0000 2017
